0.36073903,0.133333333
0.367667436,0.161764706
0.377367206,0.178431373
0.391224018,0.199019608
0.3926097,0.21372549
0.405080831,0.239215686
0.417551963,0.264705882
0.431408776,0.285294118
0.448036952,0.308823529
